,Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
1937,NCB43,OUT046,2918.848409820872
1938,FDR58,OUT017,1611.6393756032744
1939,DRJ59,OUT035,738.8908509707433
1940,NCD30,OUT017,1707.7376057250522
1941,FDE14,OUT017,1798.5814537228507
1942,FDC28,OUT018,1438.8752888023453
1943,FDU16,OUT018,1104.3913427417083
1944,NCD19,OUT035,952.9908399992714
1945,FDU21,OUT046,644.4274449406437
1946,FDV59,OUT027,4901.081992963971
1947,FDU03,OUT045,2918.2333466127275
1948,FDC33,OUT010,1311.5129085444814
1949,NCR42,OUT035,619.0821708824456
1950,DRH59,OUT035,1279.3614380592246
1951,NCM31,OUT035,2308.248798108112
1952,FDS50,OUT035,3518.0436792265905
1953,FDP39,OUT046,873.2274544333558
1954,FDQ55,OUT013,1988.9735145864147
1955,FDV36,OUT019,109.57253261822689
1956,FDI05,OUT027,2703.772968983877
1957,FDS45,OUT027,3216.1618764650298
1958,FDA39,OUT045,661.4504698851752
1959,FDC37,OUT010,165.46210530930853
1960,FDJ60,OUT027,4140.856419618759
1961,DRQ35,OUT046,1974.7511898154607
1962,NCJ06,OUT046,1890.989936903566
1963,NCY42,OUT018,2008.681432790334
1964,DRM37,OUT049,3183.504772183656
1965,FDR14,OUT045,778.2326719140573
1966,FDE51,OUT049,828.0297400688804
1967,FDT33,OUT017,2834.7947108754374
1968,FDR08,OUT013,1875.5571120088107
1969,FDE36,OUT010,730.044530996017
1970,FDL22,OUT019,439.90735235737975
1971,FDR44,OUT013,2203.6992624235463
1972,FDI56,OUT019,433.40811654498157
1973,FDE47,OUT010,140.596142526701
1974,FDV27,OUT010,415.5314078371141
1975,FDV10,OUT049,836.5580528399989
1976,FDC40,OUT045,1254.1321117763205
1977,NCX41,OUT013,3368.8979919161675
1978,NCQ38,OUT027,3131.976991945611
1979,FDV12,OUT027,3114.9791407866455
1980,FDE52,OUT017,1571.972937565271
1981,FDG20,OUT027,4319.816037937694
1982,FDV16,OUT027,2048.5843217881165
1983,FDI32,OUT017,1983.3100418457889
1984,FDJ32,OUT049,1144.252564110926
1985,FDN39,OUT018,2462.562952651034
1986,FDY34,OUT017,2848.9608353256326
1987,FDC14,OUT035,820.7591923846888
1988,FDA55,OUT017,3771.4257931562347
1989,FDZ50,OUT010,957.4336330083322
1990,DRG13,OUT049,2704.853496336531
1991,FDP01,OUT013,2516.674367465825
1992,NCG54,OUT017,2848.4528876130885
1993,FDM13,OUT045,2109.332886306621
1994,NCO18,OUT027,4261.846090712542
1995,NCW41,OUT013,2523.0500214811877
1996,FDM52,OUT027,3794.4925298785865
1997,NCF55,OUT035,625.5309320403951
1998,FDT09,OUT046,2145.742480128629
1999,NCM19,OUT035,1812.9484633578795
2000,FDW12,OUT018,2110.2510962451806
2001,FDP15,OUT019,2139.9502935017817
2002,FDK36,OUT045,811.5340032344667
2003,FDZ25,OUT035,2856.540520407939
2004,NCW06,OUT049,3130.088643616555
2005,FDW60,OUT046,2892.284604660557
2006,DRC49,OUT013,2324.9642182057523
2007,NCT17,OUT035,3055.446223883055
2008,NCN06,OUT018,2298.057518268216
2009,FDC45,OUT013,2760.169645016287
2010,DRJ47,OUT019,831.3450042800998
2011,NCF06,OUT045,4047.1761961111474
2012,FDE21,OUT010,7.016778810826281
2013,DRG27,OUT013,709.9960437886513
2014,FDW40,OUT049,2365.108966932508
2015,NCO53,OUT046,2901.845747031611
2016,FDE23,OUT049,913.6472988772864
2017,FDQ16,OUT046,1724.0595626988634
2018,FDS26,OUT045,4031.569330273771
2019,FDZ13,OUT010,1076.5801035236705
2020,FDS14,OUT049,2544.0547894486426
2021,FDC10,OUT045,1928.2986188393734
2022,FDY16,OUT049,3045.35953656715
2023,FDJ20,OUT035,2123.749381781012
2024,FDV43,OUT035,794.6319163253771
2025,FDZ32,OUT027,3234.505180001324
2026,FDR23,OUT046,2782.425977595981
2027,FDN24,OUT035,916.7301963536747
2028,FDE34,OUT027,4338.061799653742
2029,FDU31,OUT013,3566.9638490412244
2030,FDW33,OUT018,1434.517312576315
2031,FDU26,OUT046,1879.2384225071582
2032,FDE20,OUT027,4235.23331599863
2033,NCW05,OUT035,1724.560981502555
2034,FDB22,OUT018,2133.9153363899495
2035,FDO56,OUT046,1943.45225136023
2036,FDA19,OUT027,3559.8914557908915
2037,DRI39,OUT045,904.7189249941489
2038,FDH52,OUT018,735.9886715535757
2039,FDZ50,OUT035,2942.0705138119665
2040,NCN42,OUT035,2372.099511505575
2041,FDB53,OUT013,2357.2616584069665
2042,DRG11,OUT017,1897.4854902606153
2043,DRK11,OUT027,3837.8631606956314
2044,FDQ60,OUT017,2139.1514128770204
2045,FDT36,OUT017,718.155133267475
2046,DRG25,OUT018,2652.051240266643
2047,DRJ23,OUT046,3025.6850584878557
2048,FDG05,OUT035,2580.9964461930304
2049,NCK06,OUT018,1645.1799277448972
2050,FDU52,OUT017,2581.8553196090534
2051,FDW07,OUT018,1201.8875045710276
2052,NCM17,OUT045,732.447885776213
2053,FDA22,OUT045,2692.000666613843
2054,NCA41,OUT018,2799.415179045054
2055,FDF38,OUT035,831.1405346188137
2056,FDH52,OUT046,1044.9512733184565
2057,FDY58,OUT019,1679.1371599600127
2058,FDZ16,OUT045,3080.7529043488635
2059,NCM18,OUT017,1118.3702516089097
2060,FDA22,OUT018,2397.871462924012
2061,NCJ43,OUT035,2826.2615712162983
2062,FDI34,OUT027,5126.268141135159
2063,FDG56,OUT046,1077.3106532439397
2064,FDS34,OUT046,1883.6398830048752
2065,DRC01,OUT035,918.8356813455941
2066,FDQ04,OUT035,690.4235469575002
2067,FDK04,OUT035,986.5148204908901
2068,FDT51,OUT049,1922.5534150439062
2069,FDV26,OUT017,3242.6632024891464
2070,FDS04,OUT049,2351.654772535724
2071,FDW43,OUT018,3410.6893776971833
2072,FDQ28,OUT010,552.3103200128728
2073,NCK06,OUT017,2065.016364345116
2074,FDS23,OUT018,1798.6714851059594
2075,FDZ36,OUT019,1120.824133747649
2076,FDE56,OUT018,796.2110750806189
2077,FDW10,OUT027,4220.7132944411005
2078,NCN14,OUT045,2905.0463970682845
2079,NCQ18,OUT045,1521.0810734641473
2080,FDW08,OUT017,1886.4441133375776
2081,FDU43,OUT035,3859.9760378662654
2082,FDR33,OUT010,170.11917871388323
2083,FDM24,OUT010,524.9065298473424
2084,NCZ05,OUT046,1653.2432800933761
2085,NCV41,OUT035,1858.142326355244
2086,FDV11,OUT018,2533.6046487313924
2087,NCY05,OUT035,673.5494583563717
2088,FDV44,OUT018,2796.099009937585
2089,FDW32,OUT049,1529.8347136830062
2090,NCU18,OUT027,3698.5868572332647
2091,NCC43,OUT035,3989.058661297232
2092,FDW19,OUT013,1893.2523480959676
2093,FDN31,OUT035,3119.4978747523282
2094,FDI48,OUT045,875.3418649543413
2095,FDS24,OUT017,1638.1887456914128
2096,FDF46,OUT049,1938.4151417560865
2097,DRG23,OUT017,2562.4258706462415
2098,FDG14,OUT018,2202.9759392415895
2099,NCY30,OUT049,2915.0694381761296
2100,FDO28,OUT018,1655.5215120727948
2101,DRD24,OUT035,2306.020747866006
2102,FDI33,OUT049,1549.7833024400898
2103,FDN32,OUT046,2986.3889195873044
2104,FDR16,OUT045,3370.6102799086716
2105,FDF26,OUT046,2524.7545234694735
2106,NCN29,OUT018,541.1314191784344
2107,FDE20,OUT045,2756.0876583987497
2108,FDA46,OUT046,3033.1472181545037
2109,FDU28,OUT045,2978.4680346184437
2110,FDQ48,OUT045,1640.6512977524967
2111,FDV36,OUT013,2078.4317698330397
2112,FDR14,OUT018,526.1220588010767
2113,FDP23,OUT017,3590.0606541656603
2114,FDP56,OUT013,919.0171557751654
2115,FDK48,OUT010,664.1160968186168
2116,FDR48,OUT046,2418.243323077336
2117,NCY29,OUT049,1032.6245398422661
2118,FDM22,OUT018,644.3618555975522
2119,DRJ01,OUT013,2588.0758801365223
2120,FDZ43,OUT045,3923.6470835222917
2121,FDV03,OUT035,2512.5458690870264
2122,FDX11,OUT027,4370.180001683259
2123,NCA41,OUT027,4523.710497841152
2124,FDE38,OUT017,2835.75206839189
2125,FDI27,OUT018,483.06825947758045
2126,FDN32,OUT013,2981.382774076298
2127,NCN43,OUT017,2081.2722997081164
2128,FDB47,OUT027,4726.123990817204
2129,FDV03,OUT017,2619.697896054169
2130,NCN30,OUT045,1544.8804368618771
2131,NCV54,OUT010,10.739302349618129
2132,FDV07,OUT013,1838.4952435042
2133,FDP07,OUT049,3262.276265037154
2134,FDK48,OUT018,930.0526271984893
2135,FDM15,OUT019,556.2952318803762
2136,FDY19,OUT027,3375.1623127638823
2137,FDK46,OUT046,4095.7584518777735
2138,FDY11,OUT045,1125.901094469356
2139,FDH09,OUT046,1057.5527584448855
2140,FDO08,OUT027,4160.3596181935545
2141,FDU14,OUT013,3942.9059822523777
2142,FDD22,OUT027,3250.869871699362
2143,FDM27,OUT017,2670.754878375392
2144,FDL02,OUT027,3222.8015264820547
2145,NCA17,OUT035,2390.521550688254
2146,FDE38,OUT019,756.5842152219791
2147,NCG07,OUT049,3057.372780948161
2148,DRC27,OUT013,3935.6673413287626
2149,FDA27,OUT035,4076.80392448763
2150,FDW40,OUT045,2262.9693162174904
2151,DRI11,OUT013,1893.2616767280574
2152,FDN50,OUT046,1606.8345351260646
2153,FDR12,OUT046,2772.390502487025
2154,FDT34,OUT027,3104.2688353415983
2155,FDW11,OUT035,1071.8976457557044
2156,NCO30,OUT027,4341.572005688244
2157,FDZ34,OUT017,3249.3664181918325
2158,FDU45,OUT017,1994.5961841704325
2159,NCD42,OUT035,683.9282234558063
2160,FDX25,OUT045,2889.1957230412536
2161,NCR29,OUT046,930.0326486897294
2162,FDX43,OUT019,811.598839867793
2163,FDB04,OUT010,520.1248724726147
2164,FDR49,OUT027,2239.9418006972965
2165,FDS39,OUT018,1998.9617155426506
2166,FDW58,OUT045,1690.7631821347354
2167,FDG22,OUT019,1218.4436872590463
2168,FDG31,OUT017,1182.1319706724937
2169,NCV53,OUT027,5239.515994276415
2170,DRJ37,OUT035,2423.726220824702
2171,FDV07,OUT035,1859.6511017844905
2172,FDW52,OUT018,2385.266391675154
2173,FDT15,OUT045,2969.625772640919
2174,FDD02,OUT018,1656.0943779198176
2175,FDM16,OUT035,1277.6832093823257
2176,NCE55,OUT046,2744.162341462218
2177,FDB57,OUT018,3315.9826123624853
2178,FDQ04,OUT013,728.469474521515
2179,FDQ47,OUT019,1306.1548543286867
2180,FDY14,OUT019,2212.320513594227
2181,DRK37,OUT017,3117.852103861832
2182,FDO25,OUT017,3483.3004169119295
2183,FDL57,OUT046,4136.958889666448
2184,NCK29,OUT018,1680.8106222385413
2185,FDK46,OUT027,5556.0876601712735
2186,NCB43,OUT010,978.4228237717093
2187,DRE01,OUT027,5220.26028867013
2188,FDC46,OUT018,2638.384152961338
2189,FDQ23,OUT045,1686.6265031692824
2190,FDX38,OUT049,922.5243055408522
2191,FDG60,OUT018,3456.4248338108705
2192,FDW55,OUT017,4133.565506764948
2193,FDP39,OUT013,866.6734585567466
2194,FDB20,OUT018,1041.3478155019864
2195,FDV21,OUT017,2124.5787774501778
2196,FDZ02,OUT013,1594.992456729446
2197,FDP19,OUT027,3520.89751954624
2198,FDA38,OUT035,3842.671831101157
2199,FDH22,OUT045,1995.1593170962242
2200,DRM11,OUT045,4122.662271360263
2201,FDO12,OUT027,4541.27948500099
2202,FDT14,OUT049,2003.1585003502016
2203,FDW34,OUT010,1930.927100860158
2204,FDG04,OUT027,4426.362268181948
2205,FDW59,OUT018,1117.8108171474987
2206,FDR33,OUT018,1478.5256984113605
2207,FDP32,OUT013,2125.9278214590945
2208,FDL13,OUT027,5181.828132406299
2209,FDD22,OUT013,1839.7824705736812
2210,FDV40,OUT027,2597.130429119501
2211,NCD55,OUT046,674.5530138107306
2212,FDQ20,OUT010,1169.907167473141
2213,FDD28,OUT045,922.9492296172508
2214,FDC39,OUT045,3227.745011374005
2215,NCR17,OUT049,1981.7615012104102
2216,DRO35,OUT018,1596.8352293352643
2217,FDF40,OUT049,4036.7866922036637
2218,FDR31,OUT018,2109.4513054174186
2219,NCQ41,OUT017,3234.9864993928923
2220,FDP38,OUT046,869.2816669586994
2221,NCU54,OUT027,4726.295603480534
2222,FDG22,OUT018,356.91236272639657
2223,DRK59,OUT013,3738.8233738847866
2224,FDC37,OUT046,1718.2630740865202
2225,NCO42,OUT013,2330.510775806504
2226,NCT42,OUT017,2516.836266529761
2227,FDX27,OUT035,1552.8766083915514
2228,FDV40,OUT018,916.2031161442674
2229,FDT45,OUT027,2347.9722671813706
2230,FDS47,OUT019,500.8345559292329
2231,FDR45,OUT035,3815.0141770403748
2232,FDB03,OUT045,3743.3425606872897
2233,FDO49,OUT035,975.2375204921398
2234,FDU60,OUT027,4155.37209326038
2235,FDB26,OUT018,663.5193618276176
2236,FDB46,OUT017,3554.007843900053
2237,FDQ37,OUT019,1192.3702567640435
2238,FDN03,OUT017,4147.045069067557
2239,NCX30,OUT045,3889.105294287952
2240,FDK32,OUT019,621.6538666941924
2241,DRM47,OUT013,3087.034970994175
2242,NCO02,OUT046,1081.358789828495
2243,FDP04,OUT013,1071.9915072993876
2244,NCO43,OUT049,1711.3855699737103
2245,FDD59,OUT013,1418.5314314990937
2246,FDQ10,OUT017,2870.6267510755456
2247,FDW45,OUT035,2405.953655487254
2248,NCK30,OUT049,4096.608703019145
2249,FDU31,OUT018,3211.6171743334053
2250,NCQ17,OUT019,530.8745470306415
2251,FDN01,OUT017,2940.116094743886
2252,FDZ19,OUT049,2903.8355756643277
2253,DRG37,OUT017,2607.4369592767525
2254,FDE32,OUT045,662.1892876774913
2255,FDO34,OUT049,2761.8111601791625
2256,FDM04,OUT019,1033.8101942802346
2257,FDZ25,OUT049,2887.1739191618385
2258,FDU08,OUT049,1736.2516891745083
2259,NCW30,OUT045,4052.8386829018527
2260,NCM18,OUT013,996.3325792677743
2261,FDS22,OUT035,800.5100915641543
2262,NCH18,OUT017,3986.5492977399535
2263,FDC23,OUT013,2898.991299360609
2264,FDY46,OUT013,2981.460215061453
2265,NCU06,OUT046,3592.6717686749357
2266,FDX57,OUT045,1607.71801983586
2267,FDX36,OUT027,5034.922351547877
2268,FDL16,OUT045,719.062523657392
2269,FDT16,OUT010,2221.7988313994024
2270,FDN16,OUT018,1390.390119237978
2271,FDC03,OUT046,3104.3918591052575
2272,DRF60,OUT013,3782.451392044577
2273,FDS27,OUT027,4605.659679937808
2274,FDP33,OUT010,2088.0005793743853
2275,FDJ36,OUT018,1373.3256589050359
2276,NCR42,OUT013,555.8682989801274
2277,FDV14,OUT017,1493.242841995645
2278,NCP42,OUT035,3123.835742121275
2279,FDB50,OUT027,2740.8824886228695
2280,NCC30,OUT027,4234.188727303827
2281,FDA23,OUT018,1362.3930535252534
2282,FDW16,OUT017,1636.2161994215421
2283,FDQ52,OUT010,1948.1704986457016
2284,FDB58,OUT049,2432.730307534082
2285,NCP29,OUT049,1144.710808184724
2286,NCM05,OUT045,4153.4036841191755
2287,FDO25,OUT013,3389.3659735278106
2288,NCM54,OUT046,2010.596811234116
2289,NCL54,OUT046,2717.8453536584766
2290,FDL39,OUT010,950.2347256908981
2291,FDF53,OUT018,2592.537814914688
2292,NCQ42,OUT035,2063.168594191101
2293,FDF58,OUT013,1063.481993475972
2294,FDZ04,OUT035,1078.929884510702
2295,FDE26,OUT019,399.7545300838229
2296,FDS60,OUT017,2999.090261599405
2297,FDV58,OUT017,3249.0045561942957
2298,FDM04,OUT045,865.1157872587827
2299,FDE08,OUT035,2419.1049536909823
2300,NCB43,OUT049,3015.4571968970163
2301,FDU11,OUT010,17.123101585608083
2302,FDF22,OUT019,1456.892793665875
2303,FDE24,OUT013,2282.6264674384483
2304,DRJ49,OUT046,2086.009695610054
2305,NCQ53,OUT035,3775.7990391340627
2306,NCL41,OUT013,634.6214287411304
2307,FDR22,OUT013,1852.5739278075953
2308,FDH04,OUT035,1568.878362719927
2309,DRH15,OUT045,708.9036305527748
2310,FDY40,OUT049,925.8109771721375
2311,NCI17,OUT035,1607.5358784378075
2312,NCC18,OUT013,2755.3170043663254
2313,FDY28,OUT027,4799.403127872581
2314,FDB45,OUT027,3165.9023215768825
2315,NCL30,OUT018,1719.377096437441
2316,FDM10,OUT017,3496.7722362090162
2317,FDH22,OUT027,3473.5754685609613
2318,NCZ53,OUT017,3159.292637809074
2319,NCI18,OUT013,3525.4307194812186
2320,FDH14,OUT027,3793.3877443104
2321,FDR36,OUT027,2215.400095629914
2322,FDW01,OUT045,2431.988149780716
2323,FDK02,OUT027,3389.354434279975
2324,FDJ02,OUT018,2142.771836108008
2325,FDU55,OUT013,4178.586741700194
2326,NCV18,OUT027,2780.747799176504
2327,FDH14,OUT018,2009.3884407210958
2328,FDZ37,OUT045,1506.0962652916755
2329,FDX49,OUT049,3839.8216059490505
2330,NCD43,OUT046,1661.1476138006642
2331,FDZ07,OUT013,1106.4309564202895
2332,FDK43,OUT035,2083.6201728974
2333,FDR32,OUT018,3418.3849635935885
2334,FDT39,OUT013,2510.534963208982
2335,NCV54,OUT017,2041.5323560110628
2336,FDF38,OUT018,506.04131027017826
2337,FDV60,OUT046,3159.855596798521
2338,FDH44,OUT027,3846.982076974111
2339,FDS21,OUT046,1047.80432667992
2340,NCL41,OUT045,593.6171927085745
2341,FDM46,OUT017,1634.4099501643996
2342,FDU27,OUT045,835.615670700515
2343,NCJ54,OUT017,3794.0952329805464
2344,DRG51,OUT018,2372.8723425361413
2345,NCA29,OUT019,784.7339485853854
2346,FDR47,OUT045,3069.715989729388
2347,NCL19,OUT027,3706.5725222400315
2348,DRG01,OUT049,1312.780368856802
2349,FDG10,OUT046,1005.8502441187512
2350,NCV05,OUT049,2530.461630743182
2351,NCH18,OUT019,1924.0414099690822
2352,FDV14,OUT018,1076.5344120813222
2353,DRJ23,OUT035,3071.435190824696
2354,DRJ11,OUT046,2969.145527224803
2355,FDZ03,OUT017,3080.971848613796
2356,FDI27,OUT010,1149.7209487330322
2357,FDJ14,OUT018,1125.9184003904768
2358,FDU32,OUT017,2116.6519369975426
2359,FDD47,OUT027,4223.616430797299
2360,DRF36,OUT035,3052.1609838433906
2361,FDM21,OUT046,4067.374380859326
2362,FDV10,OUT018,482.3602594311494
2363,FDH60,OUT018,2846.73142695717
2364,FDX47,OUT010,632.6207131860114
2365,FDT19,OUT019,913.839816545111
2366,FDO11,OUT045,4011.1332021261865
2367,FDH24,OUT027,3974.4071099627445
2368,FDL02,OUT018,1512.0035117319128
2369,FDB02,OUT049,2973.314078186931
2370,FDA43,OUT046,3133.9090699418653
2371,FDG52,OUT045,738.8142688825342
2372,DRC12,OUT013,3016.6110250166084
2373,FDY37,OUT018,2066.313333443958
2374,NCU18,OUT045,2211.5549621910536
2375,FDU09,OUT035,1012.8677387496136
2376,DRJ25,OUT027,2230.2032899619207
2377,DRE12,OUT018,1516.7199880975602
2378,DRL47,OUT017,2149.676361644145
2379,DRK01,OUT046,1528.133698579994
2380,FDC22,OUT019,1138.505216897289
2381,FDG44,OUT013,936.7503697090609
2382,FDW04,OUT035,2153.5242580565036
2383,FDK09,OUT049,3686.441162317698
2384,NCN43,OUT035,1997.4201871355097
2385,FDG04,OUT049,3057.8119500750295
2386,FDH32,OUT010,361.6643877531317
2387,DRI47,OUT017,2476.673849703153
2388,DRE15,OUT013,1267.351773587528
2389,FDY11,OUT035,1214.5353617926564
2390,FDO60,OUT049,848.2905489693785
2391,FDQ20,OUT018,458.9298363441816
2392,FDO57,OUT027,3998.206992563405
2393,FDT14,OUT019,11.112821512048185
2394,FDA57,OUT049,774.001432105419
2395,DRN35,OUT017,757.7602343242073
2396,FDJ03,OUT046,831.0266085721518
2397,FDX28,OUT017,1737.655719547372
2398,DRE25,OUT045,1436.1014411257702
2399,FDR09,OUT046,4095.495485664595
2400,FDB23,OUT035,3706.005385305705
2401,FDO08,OUT045,2670.362276367547
2402,FDQ23,OUT049,1743.5832142431216
2403,FDW04,OUT013,2135.48765083648
2404,DRK13,OUT010,1178.445853358788
2405,NCL17,OUT027,3708.5261926456387
2406,FDY21,OUT035,3101.612509342028
2407,FDJ38,OUT027,4517.756707350557
2408,FDA37,OUT019,196.2967175156225
2409,FDV43,OUT013,806.195108125998
2410,FDL36,OUT046,1481.331787119154
2411,FDD53,OUT045,656.6716802295223
2412,FDZ19,OUT010,906.7027030294935
2413,FDV21,OUT045,1970.928031823325
2414,NCL54,OUT018,2440.0770592576305
2415,DRI47,OUT027,3765.123224345154
2416,DRG03,OUT049,2576.779517229746
2417,FDG21,OUT013,2629.79184368971
2418,FDW03,OUT018,1463.6545916874259
2419,NCI55,OUT046,1916.2759940631486
2420,DRC36,OUT019,912.2026670414821
2421,FDH22,OUT017,2178.4350115478965
2422,FDV20,OUT045,2103.9054494236684
2423,NCU41,OUT027,4503.365449184635
2424,FDN46,OUT027,3145.250758372144
2425,FDK50,OUT045,2602.388892084128
2426,NCA05,OUT027,3805.0043858524296
2427,DRH01,OUT018,2444.907205567872
2428,FDT08,OUT018,2140.4025543164344
2429,FDM08,OUT018,3346.5829145991956
2430,FDZ07,OUT035,1112.0005093349325
2431,FDS22,OUT017,945.0929950960943
2432,FDV35,OUT027,3936.5973169834424
2433,FDI28,OUT010,662.9069635864739
2434,FDW58,OUT027,3185.5408507986467
2435,FDT52,OUT045,3882.8870866914876
2436,FDY34,OUT046,2658.613377699465
2437,FDR10,OUT046,2558.6089831576464
2438,FDK57,OUT017,2063.969591681681
2439,FDR02,OUT027,3167.5285919267612
2440,FDX49,OUT046,3766.5796077897276
2441,FDQ20,OUT046,725.8207113271345
2442,DRK23,OUT045,3970.524782781085
2443,NCW06,OUT046,3005.423491674559
2444,FDR31,OUT017,2557.31294646899
2445,NCE43,OUT013,2673.2409515530076
2446,DRO59,OUT027,2701.494903688893
2447,FDN09,OUT049,3957.3114404150047
2448,FDR11,OUT046,2598.7351748871497
2449,FDO57,OUT013,2586.3814942254385
2450,NCX18,OUT017,3237.0463098129744
2451,FDB05,OUT018,3628.120461907299
2452,FDQ08,OUT018,799.0053312428108
2453,NCG43,OUT035,1527.1170354632898
2454,FDJ56,OUT013,1679.7706099522702
2455,FDA13,OUT010,1282.8402321212857
2456,FDO56,OUT017,2088.5827485007526
2457,FDB37,OUT018,3560.8874086267497
2458,FDZ02,OUT018,1284.8060582391627
2459,FDQ24,OUT046,3947.302305962545
2460,FDM16,OUT013,1264.3163837241045
2461,FDU35,OUT049,1708.75807331723
2462,FDT35,OUT035,2778.2571030277477
2463,NCX30,OUT049,3978.7748069413497
2464,FDG04,OUT017,3101.6768160538663
2465,FDI12,OUT035,1485.2930062190073
2466,FDE35,OUT035,1114.440975429736
2467,NCP14,OUT027,3109.9686593021174
2468,NCY53,OUT045,1747.0983462125357
2469,FDP49,OUT017,1105.7696354894802
2470,FDQ04,OUT017,828.6960209793958
2471,FDM39,OUT035,2847.560069354976
2472,FDO58,OUT019,685.1679495561345
2473,FDC56,OUT017,2077.329085383646
2474,NCQ54,OUT046,2636.5231890153605
2475,FDV10,OUT027,2200.8943783985233
2476,NCK17,OUT046,682.0618765108475
2477,NCF55,OUT027,2046.1275398375062
2478,FDV33,OUT013,4176.200220945354
2479,NCH29,OUT019,345.2791967054518
2480,FDA37,OUT027,3531.7201166563705
2481,FDH46,OUT018,1406.2032185456435
2482,FDS25,OUT035,1883.5177331090827
2483,FDH04,OUT027,2930.294611154537
2484,FDX52,OUT046,3057.9030685328626
2485,NCD42,OUT017,777.1192055606442
2486,FDW47,OUT017,2107.1464671780604
2487,FDL25,OUT027,2986.9478557785997
2488,NCJ06,OUT010,17.923677355725772
2489,FDY09,OUT013,2790.3808561250635
2490,FDS40,OUT046,606.0923875296943
2491,FDH41,OUT017,3520.9255789691247
2492,FDG38,OUT035,1501.378310415288
