Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
DRA59,OUT035,2975.169919
NCC55,OUT045,591.3517112
FDE44,OUT018,554.5302345
NCN26,OUT018,1549.105375
FDC11,OUT049,1530.283709
FDV24,OUT035,2434.889271
FDR40,OUT019,563.0012504
NCQ17,OUT049,2590.597592
FDC46,OUT045,2901.373002
NCM18,OUT046,996.6531429
FDK16,OUT046,1532.750487
FDI28,OUT017,1438.211705
FDS11,OUT018,3328.690702
DRD13,OUT046,1048.429805
FDL36,OUT035,1485.02432
FDI27,OUT013,821.3025011
FDJ53,OUT019,22.39097205
FDS44,OUT045,3863.384763
FDE28,OUT046,3646.209779
FDQ33,OUT018,2123.471529
FDB37,OUT017,3963.608207
FDQ31,OUT045,1461.608632
NCQ05,OUT046,2394.656095
FDE10,OUT013,2148.652377
FDF38,OUT017,896.2744616
FDE50,OUT019,1154.602036
DRG37,OUT010,540.0546136
NCH06,OUT049,3981.919661
FDY14,OUT045,4115.115417
FDO27,OUT017,1703.182883
FDQ19,OUT049,3999.666665
FDZ26,OUT019,1815.715745
FDN51,OUT013,4196.42012
FDK20,OUT035,2074.224631
FDD40,OUT018,2780.942426
DRI25,OUT018,644.6282855
FDH56,OUT017,2074.762684
FDI36,OUT027,4614.8276
DRH11,OUT018,661.9270818
NCV18,OUT017,1453.086619
DRI01,OUT049,2825.232932
DRE48,OUT049,3235.896852
FDS51,OUT035,1054.376729
FDM38,OUT017,1052.501804
FDB60,OUT027,4525.611517
FDY58,OUT035,3668.030634
FDY22,OUT045,2285.863552
FDF11,OUT027,5282.706681
FDZ51,OUT035,1665.235128
FDQ45,OUT017,3081.216903
FDF17,OUT035,3146.471882
NCF31,OUT027,3840.482948
FDA37,OUT013,2110.868602
FDO51,OUT046,776.6279248
FDF34,OUT013,3217.819384
FDD57,OUT018,1310.78484
FDO37,OUT046,3646.253399
FDR49,OUT049,941.9506961
FDS39,OUT049,2379.61653
FDI48,OUT027,2365.719128
DRM35,OUT049,2940.34126
FDV57,OUT035,2963.737632
FDZ55,OUT013,2646.394903
FDI28,OUT035,1302.97934
FDS21,OUT045,1067.233254
FDT34,OUT013,1734.591474
DRI25,OUT035,935.4642808
FDT47,OUT010,313.5672619
DRH39,OUT045,1200.898953
NCD54,OUT045,2264.771702
FDU16,OUT027,2844.31935
NCW29,OUT045,2060.058716
FDV25,OUT027,4981.991983
FDM56,OUT035,1840.724266
FDZ04,OUT027,2496.500314
FDG59,OUT019,1234.649756
FDI56,OUT045,1476.297731
FDS33,OUT035,1504.871289
FDC23,OUT049,2922.746835
FDT11,OUT049,3107.361415
FDG17,OUT045,3881.174024
FDZ44,OUT045,1915.803927
FDJ52,OUT013,2580.656833
DRI23,OUT046,2520.994777
DRE15,OUT010,640.2790538
NCF07,OUT013,1641.714486
NCR29,OUT049,1025.099226
FDE44,OUT019,1107.601382
FDT23,OUT035,1395.038751
NCG06,OUT017,4202.665674
NCU41,OUT010,1116.250849
FDH46,OUT017,1840.047934
FDV31,OUT013,2878.081893
NCT41,OUT027,3890.735701
FDE22,OUT027,4002.099376
FDC26,OUT045,1764.879243
DRF51,OUT017,740.8808704
NCY53,OUT019,91.58030647
FDY21,OUT017,3242.886011
FDL27,OUT013,1109.548859
FDZ34,OUT049,3202.449262
NCF43,OUT010,354.8862925
FDC21,OUT035,1869.741291
FDL26,OUT013,2541.341517
FDT25,OUT010,48.80041302
NCR30,OUT046,1183.563932
DRL23,OUT019,178.0131114
NCR05,OUT049,3228.272153
NCE19,OUT018,579.572156
FDY07,OUT035,821.5466287
FDB10,OUT017,3857.511853
FDP57,OUT013,1714.707972
FDU48,OUT019,203.1256941
FDH48,OUT035,1434.296669
FDO33,OUT035,1888.818539
NCU29,OUT045,2348.191502
FDW35,OUT046,727.4425607
FDH05,OUT010,1754.865562
FDP26,OUT049,1730.394598
DRG27,OUT035,742.0456192
FDQ33,OUT046,2405.99504
FDH20,OUT010,251.3678953
FDV14,OUT046,1405.748195
DRD01,OUT046,927.5785366
NCI17,OUT049,1648.331573
FDF39,OUT010,2243.761749
FDX37,OUT046,1647.128328
NCX17,OUT035,3740.156897
FDN03,OUT013,4051.391998
NCS41,OUT010,985.9747042
FDH34,OUT045,2912.856771
NCX53,OUT018,1997.834588
FDY31,OUT046,2398.967743
FDD20,OUT017,2206.454644
FDE51,OUT045,736.7951902
FDV27,OUT046,1459.905511
FDF16,OUT035,2388.041965
FDZ02,OUT049,1651.449914
NCK05,OUT045,1009.143721
FDM12,OUT027,4510.023158
NCA05,OUT018,2112.983531
FDX33,OUT045,2550.372166
FDM25,OUT049,2943.830897
FDE41,OUT018,1132.564796
FDW14,OUT045,1420.044576
NCD30,OUT046,1517.409954
FDB23,OUT010,1741.645048
FDF45,OUT046,1074.476027
FDW20,OUT017,2178.516593
FDF47,OUT045,3526.00093
NCR05,OUT019,1269.099689
DRB01,OUT046,2953.735077
FDE36,OUT013,2700.44063
FDU56,OUT049,3055.167693
FDB23,OUT049,3730.416293
FDN48,OUT049,1573.457956
FDS43,OUT013,3051.994218
NCN05,OUT013,2955.536976
NCL53,OUT049,2897.085372
FDL56,OUT046,1426.177353
FDH17,OUT018,1300.234596
FDP37,OUT046,2018.397794
FDG09,OUT019,1174.857575
FDA55,OUT045,3589.644335
FDX31,OUT049,3883.125728
FDJ41,OUT045,4101.129235
DRC24,OUT045,2450.114605
FDQ21,OUT035,2010.386424
NCT54,OUT045,1458.578181
FDH08,OUT049,3780.431353
FDY38,OUT018,3396.92976
DRM11,OUT010,2205.245931
FDG32,OUT049,3607.961237
NCH18,OUT046,3846.091626
FDI20,OUT035,3428.654288
FDA33,OUT018,2071.655194
FDN45,OUT013,3540.704483
FDT45,OUT010,998.2265578
FDR32,OUT035,3741.982369
FDA48,OUT017,3627.692836
FDN23,OUT017,2503.356387
NCR18,OUT035,749.2849306
FDD45,OUT046,1543.56589
FDI22,OUT018,2987.136741
FDT09,OUT013,2186.622044
DRC24,OUT027,3889.250944
FDT39,OUT046,2437.655052
FDX28,OUT045,1538.793699
FDA50,OUT018,1203.716304
FDT33,OUT027,4167.790135
FDQ60,OUT049,2064.225219
NCM19,OUT018,1506.522503
FDF40,OUT046,3923.016187
NCI30,OUT035,3882.655875
FDK34,OUT049,3856.799644
FDA38,OUT027,5194.416836
FDT02,OUT045,578.1277569
FDC11,OUT017,1567.794751
FDD08,OUT046,717.3887443
NCS29,OUT046,4144.245658
DRI03,OUT010,903.7730943
FDK48,OUT035,1255.162457
FDM52,OUT049,2462.294618
FDP49,OUT035,1042.248573
DRA24,OUT046,2637.861948
NCJ43,OUT049,2814.836146
FDE11,OUT045,2952.167927
FDP01,OUT049,2601.157919
FDQ59,OUT018,1149.12122
FDA43,OUT019,1214.323242
FDL14,OUT017,2681.753095
FDV50,OUT010,28.02052104
FDT01,OUT027,4827.25988
NCC42,OUT035,2279.438103
FDO28,OUT046,1881.941525
FDD32,OUT019,509.906914
FDV45,OUT035,2992.733805
NCW17,OUT019,132.9636364
NCJ17,OUT027,2816.656912
NCF18,OUT049,3075.825473
FDP01,OUT045,2474.098763
FDH24,OUT045,2493.65321
FDI38,OUT027,4837.599792
FDX03,OUT035,844.7024501
FDY28,OUT046,3380.502308
FDN34,OUT018,2473.827523
FDJ02,OUT045,2432.201052
FDW40,OUT019,345.3287025
FDX03,OUT017,917.580276
FDE17,OUT027,3892.67427
FDT58,OUT046,2652.516589
FDI38,OUT013,3406.210912
FDW22,OUT035,3624.671422
FDS15,OUT027,3247.678438
NCX06,OUT013,2893.35602
DRK47,OUT035,3689.890243
FDC23,OUT027,4314.027422
FDM56,OUT010,162.841802
FDP21,OUT046,3060.406424
FDP58,OUT046,3440.765555
FDA27,OUT019,2126.486123
FDK41,OUT019,565.7851585
NCH42,OUT046,3620.446749
FDG29,OUT045,678.2230074
FDW15,OUT018,2166.107443
FDD28,OUT018,677.1240931
FDQ37,OUT049,3170.30301
FDC23,OUT035,2913.918088
FDV13,OUT035,1566.004939
FDK33,OUT046,3355.795924
FDO33,OUT013,1833.400592
FDN21,OUT017,2705.095206
NCW06,OUT027,4468.798909
FDI38,OUT035,3413.349455
FDC21,OUT027,3260.378689
NCS05,OUT046,2127.174788
NCN53,OUT049,732.4944056
FDV40,OUT010,708.8454995
FDG60,OUT017,3826.395343
NCY30,OUT027,4324.321588
FDM40,OUT045,2192.935017
NCO30,OUT046,2872.572121
FDK10,OUT046,2922.148553
FDM36,OUT045,2777.956952
FDN10,OUT013,1914.043857
FDM46,OUT018,1208.395401
FDX50,OUT049,1834.200531
FDP33,OUT045,3987.048195
FDO12,OUT045,3075.508048
FDC28,OUT013,1784.907985
FDO31,OUT045,1384.218429
FDX45,OUT035,2496.753144
FDV21,OUT049,2079.305537
FDH04,OUT049,1601.075755
NCG54,OUT013,2685.909575
FDO13,OUT046,2600.449592
FDA09,OUT027,4319.259363
FDC38,OUT017,2292.164951
NCO42,OUT046,2266.974601
FDL45,OUT049,2077.130794
NCK31,OUT013,889.6878388
FDM39,OUT017,2942.25612
FDC22,OUT010,1143.273495
FDF46,OUT046,1840.228252
FDQ37,OUT045,3030.77921
FDH41,OUT010,1430.288709
FDQ04,OUT046,655.5758111
NCQ02,OUT027,4416.916273
FDJ57,OUT027,4666.334389
NCE07,OUT049,2319.843789
FDE56,OUT013,1073.815936
FDI20,OUT049,3451.494765
FDK36,OUT018,545.0855757
FDP08,OUT027,4555.536533
FDF44,OUT017,2314.510382
NCU53,OUT017,2804.676165
FDF47,OUT035,3620.899464
FDS55,OUT010,496.6183465
FDZ52,OUT010,183.8783151
FDL04,OUT018,1379.196965
NCM26,OUT035,2468.785444
FDX43,OUT049,2802.609547
FDP52,OUT049,3711.885927
DRK49,OUT045,667.6760779
FDE38,OUT013,2698.082228
DRF13,OUT035,2349.6348
FDK41,OUT010,591.3741588
FDJ04,OUT027,3335.219339
FDZ44,OUT018,1663.754399
FDS11,OUT013,3656.031113
FDA55,OUT049,3726.049281
NCW53,OUT046,3073.754648
FDB49,OUT027,3101.431731
FDD23,OUT017,3200.761468
NCV42,OUT045,1730.291483
NCZ29,OUT018,1756.114066
FDQ26,OUT013,982.0217585
FDV08,OUT017,870.6588232
FDC53,OUT049,1697.153476
FDV58,OUT010,1177.506042
NCP02,OUT019,967.5586817
DRI37,OUT045,892.0625315
FDQ12,OUT049,3736.574644
FDE33,OUT046,1320.702502
FDX27,OUT045,1500.208977
FDM22,OUT017,1037.705042
NCH30,OUT019,111.1813909
FDC04,OUT017,3917.556455
FDO38,OUT046,1322.428685
FDV52,OUT027,3331.334428
FDB32,OUT013,1595.606974
FDV43,OUT018,528.6793875
FDI24,OUT018,2553.604552
FDR40,OUT017,1501.066613
FDW02,OUT049,2094.968931
FDE44,OUT049,913.459442
FDL38,OUT046,1528.489311
NCT54,OUT010,392.6984328
DRJ39,OUT010,1563.687994
FDW55,OUT049,4106.850202
DRF13,OUT019,392.5558731
NCW17,OUT049,2169.570888
FDP13,OUT035,791.0189891
FDS08,OUT018,2531.041531
NCP17,OUT035,1068.277914
NCO53,OUT035,2907.100158
FDH19,OUT045,2757.890848
FDJ04,OUT017,2021.816369
FDG10,OUT049,1086.912137
FDA40,OUT010,498.6297166
FDI53,OUT045,2565.884448
FDU09,OUT010,955.8933893
FDK60,OUT045,1608.238754
FDR43,OUT017,746.5099016
FDW22,OUT017,3666.434145
DRP47,OUT010,2034.6242
DRG48,OUT010,403.9638948
FDA14,OUT035,2330.351742
FDU49,OUT013,1530.133823
FDK28,OUT045,4022.248855
FDT19,OUT046,2817.248569
NCQ42,OUT045,1958.952157
FDD03,OUT045,3641.125165
NCM53,OUT013,1764.826404
NCX53,OUT045,2234.295957
FDV14,OUT027,2798.043985
NCZ54,OUT017,2671.052544
FDB39,OUT013,906.825141
DRC24,OUT046,2427.571959
FDY36,OUT013,1254.965609
FDN01,OUT035,2862.541555
DRH25,OUT046,859.7057165
FDV08,OUT046,770.3272443
NCP53,OUT049,3870.69472
FDU52,OUT010,559.0875401
NCI42,OUT045,3239.252675
FDZ14,OUT035,1978.218004
FDF11,OUT046,3882.508539
FDQ13,OUT018,1154.810652
FDO32,OUT010,1124.677459
DRJ37,OUT018,2142.211091
FDY43,OUT046,2697.158661
NCT41,OUT017,2575.68794
NCV17,OUT045,2095.966174
FDM04,OUT027,2354.145523
DRB48,OUT018,398.7627115
FDM24,OUT013,2510.240096
FDT37,OUT049,4144.096441
NCO05,OUT010,347.1270005
FDL13,OUT046,3750.476472
FDL15,OUT017,2582.186695
FDB11,OUT018,3282.419533
FDL14,OUT019,667.7437771
FDY10,OUT019,66.76044877
FDJ40,OUT049,1896.402601
NCW18,OUT046,3714.458068
NCY06,OUT013,2060.4472
DRE13,OUT018,1100.678011
FDA26,OUT045,3419.186242
NCE19,OUT010,1085.091373
FDE33,OUT035,1427.204906
DRL59,OUT027,2341.545064
FDY07,OUT046,794.4911396
FDF57,OUT018,2513.49384
FDM58,OUT035,1847.481478
FDP26,OUT027,3068.225506
FDY32,OUT046,2645.29354
FDD51,OUT010,1168.278007
FDU22,OUT018,1622.566284
FDZ49,OUT018,3292.418741
NCI42,OUT017,3411.725012
FDT04,OUT027,2064.33938
NCU41,OUT045,3000.434741
FDS56,OUT045,4222.765777
NCN42,OUT017,2468.403933
FDK34,OUT046,3764.843022
FDB03,OUT017,3909.466653
DRJ25,OUT035,826.6823547
FDT25,OUT027,3463.03333
FDN20,OUT013,2744.773619
FDP09,OUT013,3403.007969
FDM20,OUT019,1983.530794
NCG55,OUT046,1803.755901
NCP14,OUT045,1624.726937
NCH06,OUT046,3844.801567
FDV52,OUT013,1916.407239
NCL07,OUT035,722.7512716
DRJ11,OUT027,4471.866453
DRO59,OUT013,1253.403864
FDW15,OUT010,482.1215418
NCQ30,OUT035,1963.868483
NCN54,OUT019,695.5917259
FDY01,OUT027,3362.810056
FDX39,OUT035,3467.877151
FDH53,OUT027,2818.1381
FDA57,OUT035,746.4881455
NCC07,OUT010,225.288968
FDU28,OUT013,3021.062948
FDK36,OUT010,1081.580109
FDR36,OUT018,494.1099593
NCQ17,OUT035,2493.015656
FDS28,OUT019,978.1019301
FDE08,OUT045,2383.424248
FDU22,OUT046,1909.7649
FDG41,OUT045,1766.26527
FDO31,OUT010,560.4125745
FDM21,OUT019,2135.382034
FDU40,OUT017,3171.174292
FDV36,OUT018,1748.873522
FDT10,OUT027,2461.204261
FDX38,OUT045,784.5625349
NCU30,OUT027,4025.198139
NCV06,OUT049,3121.119766
FDT16,OUT035,4198.194691
NCP41,OUT027,3192.997953
FDZ56,OUT017,2863.876097
FDC22,OUT035,3113.074421
FDU10,OUT035,738.8325561
FDS46,OUT045,1903.069536
FDO08,OUT049,2814.555597
NCV42,OUT018,1462.667833
FDP33,OUT035,4042.999095
FDJ12,OUT046,3323.307927
FDH04,OUT045,1460.002347
NCU54,OUT013,3333.213106
FDO36,OUT010,941.6046774
FDT37,OUT027,5521.004468
FDD14,OUT010,1020.370384
FDA16,OUT013,3502.429629
NCS42,OUT019,446.5245644
FDP10,OUT019,253.9301785
FDQ28,OUT049,2550.774523
FDK57,OUT010,1.251708997
FDK02,OUT013,1945.844481
FDW47,OUT018,1673.303531
NCC42,OUT018,1944.974976
FDQ37,OUT018,2795.842033
FDL40,OUT046,1519.077907
DRE13,OUT010,493.581297
FDQ34,OUT027,3101.721818
NCB54,OUT046,2052.651224
FDS48,OUT049,2477.353159
FDO15,OUT045,1219.419158
NCT30,OUT013,761.3366084
FDU49,OUT027,2913.222629
FDE21,OUT046,1887.707905
FDS49,OUT019,603.0355115
FDT38,OUT027,2786.939829
FDZ01,OUT045,1716.438065
FDC41,OUT035,1245.525564
DRG13,OUT010,653.7583389
NCZ42,OUT018,3443.361461
NCM07,OUT045,1353.234331
NCV17,OUT018,1819.798618
DRK39,OUT035,1386.555117
FDS37,OUT018,1599.803596
FDV12,OUT019,296.1577772
NCG19,OUT018,3394.736819
FDS51,OUT013,1070.606807
NCO14,OUT046,701.5005695
FDC38,OUT046,2156.477659
FDN15,OUT046,2240.687065
NCH42,OUT013,3613.886714
FDQ22,OUT046,640.6445358
FDC05,OUT013,3136.076448
FDZ31,OUT013,3136.938049
DRJ23,OUT049,3117.640603
FDC52,OUT035,2452.244392
DRD12,OUT010,496.7062195
FDV55,OUT017,2498.284213
FDD32,OUT046,1402.324138
FDR01,OUT049,3360.079847
FDY08,OUT019,364.4249678
FDQ45,OUT045,2955.899115
DRN11,OUT027,3739.090951
NCS05,OUT018,1874.311508
FDY32,OUT035,2661.450228
NCD31,OUT045,2588.113687
NCE06,OUT049,2631.987885
NCP14,OUT046,1613.126735
NCF18,OUT019,1087.080047
FDF14,OUT018,2172.368967
FDB22,OUT017,2594.882789
NCH54,OUT049,2598.059113
FDU27,OUT035,893.1645327
FDS58,OUT027,4023.310312
NCU29,OUT035,2358.93667
FDJ57,OUT013,3225.458038
FDL56,OUT049,1516.546297
FDH60,OUT035,3187.459225
FDN24,OUT018,605.5688964
FDD02,OUT017,2095.989168
FDP15,OUT017,4216.550874
FDB28,OUT027,4528.193512
DRC49,OUT045,2271.483087
NCG30,OUT018,1650.862862
FDJ14,OUT049,1462.971784
FDL52,OUT045,642.0662842
NCG19,OUT027,5097.652178
NCN41,OUT035,2022.741804
FDW22,OUT013,3608.188649
FDI02,OUT013,1889.997851
FDV51,OUT045,2621.043236
FDV48,OUT046,1344.149388
NCL17,OUT019,342.9699871
FDP46,OUT045,1422.432284
FDU10,OUT045,637.7284596
FDT37,OUT010,2168.057136
FDI27,OUT035,831.5520786
FDN51,OUT046,4178.059146
FDW07,OUT035,1517.749707
FDN45,OUT049,3612.697244
DRN37,OUT027,4064.965069
DRF48,OUT049,3064.715942
FDP38,OUT019,1007.920465
NCX18,OUT027,4535.478357
FDK45,OUT018,1760.091335
FDZ37,OUT049,1581.745384
FDS50,OUT018,3213.167751
NCR54,OUT018,2782.408751
NCS17,OUT035,1561.934404
FDV31,OUT046,2856.589683
DRE27,OUT017,1677.401133
FDN60,OUT013,2566.869753
FDK26,OUT013,3050.52173
FDX37,OUT018,1367.745631
FDW31,OUT046,3212.73128
FDX26,OUT018,2584.380521
DRL49,OUT019,347.0049605
FDU49,OUT017,1617.975839
FDY58,OUT046,3616.049607
FDN03,OUT045,3971.461031
NCV06,OUT010,1105.138226
FDH53,OUT045,1353.06553
FDG31,OUT018,813.7112384
NCC06,OUT045,2022.565733
FDS13,OUT049,4314.962675
FDP16,OUT035,3926.645364
FDA35,OUT013,2015.660066
DRP47,OUT018,3714.109709
FDY28,OUT010,1508.325452
FDY20,OUT035,1589.997119
NCH30,OUT017,1895.026248
NCR29,OUT019,968.0616555
NCP05,OUT013,2408.234188
NCF30,OUT019,36.56334563
FDA08,OUT035,2756.042093
FDN51,OUT027,5617.614507
FDH12,OUT046,1721.172565
FDY39,OUT017,3086.378802
NCO53,OUT045,2868.242386
FDB40,OUT046,2327.916975
FDH02,OUT049,1630.680503
FDY11,OUT027,2554.460965
FDQ09,OUT019,83.25739881
FDP16,OUT013,3914.837095
NCF55,OUT018,286.4164424
FDY09,OUT027,4257.180343
FDY39,OUT045,2929.513242
NCU53,OUT049,2706.323537
NCT41,OUT049,2513.175362
FDJ45,OUT046,797.5917281
FDR28,OUT013,2655.539708
FDN08,OUT013,2005.926623
FDJ07,OUT049,1938.975173
FDZ09,OUT027,4049.34785
FDQ14,OUT017,2496.653969
FDY12,OUT027,2318.011547
FDK57,OUT046,1926.671881
FDD20,OUT049,2101.321772
FDS36,OUT018,1561.481246
FDI40,OUT049,1752.059654
FDJ40,OUT045,1780.249075
FDE08,OUT013,2410.413591
DRK01,OUT013,1560.521719
FDC58,OUT049,822.9371721
FDE50,OUT046,3074.192582
FDX48,OUT035,2530.47263
DRM35,OUT018,2551.871063
FDG41,OUT013,1797.945035
FDB52,OUT046,3998.587522
FDV19,OUT045,2590.092958
DRG48,OUT017,2441.037967
FDI26,OUT013,2934.960347
FDU11,OUT019,36.96623755
FDF59,OUT019,170.2911901
FDR07,OUT049,1686.920247
NCE06,OUT017,2680.448657
FDE10,OUT046,2152.087119
NCO55,OUT046,1727.448662
FDZ13,OUT013,951.6478035
FDT50,OUT017,1692.310918
FDH12,OUT010,221.7020172
FDD21,OUT045,1936.980921
NCM05,OUT013,4181.957414
FDK04,OUT013,984.2507198
FDN33,OUT017,1721.112358
NCM18,OUT010,927.2145291
DRC25,OUT049,1466.311021
FDT47,OUT017,1760.802497
FDD45,OUT027,3020.640314
NCD07,OUT018,1523.355659
NCY54,OUT010,774.1687225
FDL12,OUT049,1126.881002
FDL02,OUT017,1894.420803
FDC60,OUT035,1547.518017
FDR37,OUT017,3061.767924
FDY16,OUT017,3084.556664
FDU26,OUT045,1911.119556
FDN24,OUT013,901.8169408
FDH44,OUT013,2485.90698
FDE23,OUT010,1071.280025
FDW60,OUT017,2996.94866
FDQ55,OUT049,2048.559682
FDV32,OUT027,2497.171464
FDV03,OUT010,568.4159801
FDY14,OUT010,2232.938522
NCL55,OUT027,5433.585361
DRF25,OUT017,781.3838761
FDX03,OUT046,794.2782809
FDF40,OUT045,3898.827605
FDX24,OUT010,420.4309718
FDA25,OUT049,1821.980972
FDH21,OUT018,2444.755566
FDB47,OUT010,1406.278591
FDT34,OUT019,254.13621
FDS39,OUT010,350.9565393
NCU05,OUT046,1272.332959
FDE02,OUT049,1628.841451
FDL25,OUT035,1562.694536
FDC50,OUT049,1628.605836
FDZ32,OUT049,1893.504955
FDV14,OUT045,1348.837191
FDR07,OUT045,1575.437006
FDB26,OUT049,1047.294555
NCR50,OUT045,2389.834096
FDP01,OUT018,2217.364905
FDH57,OUT045,2113.675811
FDM60,OUT027,2171.84245
FDA45,OUT017,2901.291882
FDU55,OUT017,4264.863546
FDH40,OUT035,1412.246692
FDG40,OUT019,1346.071816
FDT12,OUT049,3689.628725
DRL59,OUT045,879.600945
FDT47,OUT018,1378.35741
FDI60,OUT017,1260.902656
DRF51,OUT027,2067.579578
NCK31,OUT049,930.573722
FDB08,OUT045,2578.685119
FDM44,OUT035,1728.531339
FDD46,OUT018,2130.530035
FDR27,OUT019,216.6797118
FDV56,OUT010,78.64841298
FDM02,OUT049,1564.49056
FDU45,OUT018,1574.769129
FDZ10,OUT017,2143.748533
NCK31,OUT010,1086.304837
FDR27,OUT035,2231.843728
FDF33,OUT013,1971.617648
FDJ36,OUT046,1705.730224
FDP33,OUT049,4104.763608
FDG17,OUT046,3897.57986
FDG47,OUT027,5633.864222
NCW29,OUT046,2054.653041
DRH59,OUT017,1325.761084
FDR32,OUT017,3841.309932
FDP48,OUT035,2986.464059
FDG17,OUT035,3941.772007
DRJ59,OUT017,833.6308881
FDY48,OUT027,3125.000315
FDB02,OUT046,2864.219081
FDN10,OUT019,11.18295229
NCD55,OUT035,729.648875
FDX34,OUT013,1977.950363
FDZ38,OUT045,2664.307933
DRF37,OUT049,4206.041076
DRL47,OUT019,104.8913206
FDL27,OUT035,1106.137156
NCP53,OUT035,3787.100121
FDT03,OUT019,1042.706177
FDJ28,OUT035,3075.90342
FDF40,OUT018,3640.554429
FDA32,OUT035,3516.590731
NCP02,OUT017,1078.941585
FDZ31,OUT045,3120.812569
NCQ29,OUT013,4154.073628
FDP57,OUT010,233.9107559
FDL32,OUT027,3327.487769
DRB01,OUT035,3067.699665
FDJ40,OUT046,1784.199128
FDO24,OUT018,2234.440697
FDO11,OUT018,3696.777813
FDA56,OUT035,2022.386877
FDF02,OUT045,1696.990518
FDA10,OUT013,1964.744308
NCI55,OUT017,2067.677814
FDZ40,OUT010,1048.540965
FDV08,OUT049,843.9495147
FDN48,OUT013,1490.533003
FDU57,OUT017,2569.177292
DRF49,OUT013,1845.246987
FDS02,OUT035,3117.41987
FDS43,OUT046,2997.801583
FDT16,OUT013,4143.372933
FDX19,OUT027,5170.749959
FDK15,OUT046,1590.113142
DRA12,OUT049,2329.309335
FDY35,OUT017,959.4385574
NCU42,OUT013,2699.778977
FDD26,OUT013,3034.907758
FDR11,OUT018,2316.16552
NCP53,OUT045,3765.447132
FDP34,OUT045,2460.520469
NCV41,OUT019,129.0232495
FDN20,OUT018,2415.90727
FDZ16,OUT018,2799.767214
FDZ28,OUT049,2144.754793
NCL55,OUT013,4017.080921
NCJ17,OUT046,1355.896953
FDT37,OUT046,4065.718572
FDV51,OUT049,2773.023049
FDZ28,OUT035,2126.592518
FDN27,OUT013,1924.481687
FDS14,OUT019,575.1985609
FDZ58,OUT045,1941.63952
FDD46,OUT046,2453.599831
FDJ03,OUT035,850.2964083
FDU03,OUT010,977.2197625
FDA33,OUT027,3816.020811
NCW53,OUT035,3077.445279
NCC55,OUT017,738.4616318
FDP52,OUT019,1745.339745
FDE39,OUT049,1988.347414
FDB44,OUT035,3427.214453
FDG59,OUT013,692.3366278
FDI05,OUT013,1246.758561
FDF59,OUT045,2064.390525
FDM39,OUT019,916.1013501
FDB14,OUT013,1564.625963
NCS05,OUT019,253.7714602
DRJ35,OUT045,1013.762661
FDO31,OUT019,522.9173606
FDA31,OUT046,2783.554177
FDX40,OUT049,716.7767275
FDW56,OUT045,3063.782167
FDH09,OUT018,767.2721169
FDA52,OUT019,891.7604141
FDF20,OUT019,1277.842001
FDE40,OUT046,994.0660346
NCU17,OUT046,1604.614024
NCP14,OUT035,1716.516186
FDN25,OUT027,2428.679937
FDU39,OUT049,1080.406817
NCM05,OUT017,4319.605433
FDU07,OUT017,2561.197783
FDF28,OUT049,2138.039455
FDR57,OUT049,2669.930717
FDJ33,OUT013,2035.897107
DRH23,OUT035,947.787512
FDQ52,OUT046,3896.164737
DRK13,OUT035,3143.526841
FDP09,OUT046,3350.374292
FDR08,OUT027,3239.596234
FDV50,OUT045,1887.164847
FDT13,OUT049,3146.118742
FDJ27,OUT027,3107.327325
FDH21,OUT046,2696.070315
FDW14,OUT027,2871.225138
FDL52,OUT049,789.374286
FDW28,OUT017,3228.012028
FDL40,OUT049,1649.987314
FDE24,OUT046,2261.136692
FDX35,OUT049,3751.645662
FDP46,OUT017,1561.653037
FDX56,OUT045,3325.07598
FDQ45,OUT049,3085.646434
FDK50,OUT027,4050.268143
FDY26,OUT045,3328.543965
FDQ09,OUT017,1972.851427
FDN39,OUT049,2821.460579
FDP13,OUT017,890.2839681
FDR51,OUT013,2466.239754
FDZ49,OUT010,1592.227038
FDL28,OUT018,3380.326874
FDZ10,OUT035,2053.714089
FDK38,OUT013,2426.444776
DRL49,OUT027,3710.668218
FDR15,OUT013,2527.095015
FDQ24,OUT035,4024.208614
FDD56,OUT013,2901.616907
NCR42,OUT046,529.1768523
FDH52,OUT045,1050.350217
FDH57,OUT019,227.7511432
FDR15,OUT010,634.2690626
FDJ34,OUT035,2082.406803
FDW37,OUT035,1556.073866
FDQ23,OUT018,1375.389188
FDP34,OUT013,2526.508849
FDE04,OUT027,4349.762861
FDC48,OUT045,1314.142197
FDA47,OUT019,702.3326105
FDI35,OUT018,2610.498643
NCV05,OUT013,2519.174511
FDR28,OUT045,2588.063856
FDH31,OUT017,1772.726937
FDP59,OUT019,174.4787071
FDS19,OUT018,1041.465959
FDM60,OUT045,728.7366985
FDJ44,OUT018,2539.821815
DRH51,OUT017,1536.153926
DRC25,OUT017,1507.024822
DRE25,OUT013,1511.395913
NCX05,OUT049,1925.597922
FDR11,OUT017,2698.569379
DRP47,OUT045,3930.377158
DRC49,OUT019,364.2675234
FDQ47,OUT027,2099.512244
FDL20,OUT013,1836.091631
FDM34,OUT035,2130.438773
NCN55,OUT013,3796.565852
FDD41,OUT035,1744.684692
FDE52,OUT049,1557.726735
NCT18,OUT019,909.198873
FDJ32,OUT018,740.3350342
FDE16,OUT046,3314.06138
FDZ09,OUT045,2562.236879
